record_id,product_name,product_type,price_usd,price_raw,price_note,commission_type,commission_pct,commission_flat_usd,commission_raw,net_earnings_per_sale_usd,earnings_per_cart_visitor,cart_conversion_pct,cancellation_rate_pct,vendor,online_since_raw,online_since_iso,product_age_days,payment_method,promotion_status,has_sales_page_link,has_affiliate_support_link,sales_page_url,affiliate_support_url,digistore24_product_url,description,category,derived_niche,source_page,parse_flags
1276,"""Earn 80% Commission Promoting Digital Products Goldmine in 30 Days!""",E-books,37.00,$37.00,exact,percent,80.00,UNKNOWN,80.00%,29.60,UNKNOWN,UNKNOWN,UNKNOWN,Fitlifesolutions,8/2/26,2026-08-02,22,UNKNOWN,Promote now,YES,NO,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,make-money-online,13,
1277,"""Earn 80% Commission Promoting Heart Health Mastery in 30 Days!""",E-books,37.00,$37.00,exact,percent,80.00,UNKNOWN,80.00%,29.60,UNKNOWN,UNKNOWN,UNKNOWN,Fitlifesolutions,8/2/26,2026-08-02,22,UNKNOWN,Promote now,YES,NO,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,other,13,
1278,"""Earn 80% Commission Promoting AI Business Accelerator!""",E-books,37.00,$37.00,exact,percent,80.00,UNKNOWN,80.00%,29.60,UNKNOWN,UNKNOWN,UNKNOWN,Fitlifesolutions,8/2/26,2026-08-02,22,UNKNOWN,Promote now,YES,NO,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,ai-software,13,
1279,"""Earn 80% Commission Promoting Social Media Business Blueprint on a Budget!""",E-books,37.00,$37.00,exact,percent,80.00,UNKNOWN,80.00%,29.60,UNKNOWN,UNKNOWN,UNKNOWN,Fitlifesolutions,8/2/26,2026-08-02,22,UNKNOWN,Promote now,YES,NO,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,other,13,
1280,"""Earn 80% Commission Promoting AI-Powered 30-Day Beginner Fitness Jumpstart!""",E-books,37.00,$37.00,exact,percent,80.00,UNKNOWN,80.00%,29.60,UNKNOWN,UNKNOWN,UNKNOWN,Fitlifesolutions,8/2/26,2026-08-02,22,UNKNOWN,Promote now,YES,NO,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,fitness,13,
1281,"""Earn 80% Commission Promoting Understanding Hypertension!""",E-books,37.00,$37.00,exact,percent,80.00,UNKNOWN,80.00%,29.60,UNKNOWN,UNKNOWN,UNKNOWN,Fitlifesolutions,8/2/26,2026-08-02,22,UNKNOWN,Promote now,YES,NO,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,other,13,
1282,"""Earn 80% Commission Promoting AI Design and Art Business for Busy People!""",E-books,37.00,$37.00,exact,percent,80.00,UNKNOWN,80.00%,29.60,UNKNOWN,UNKNOWN,UNKNOWN,Fitlifesolutions,8/2/26,2026-08-02,22,UNKNOWN,Promote now,YES,NO,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,ai-software,13,
1283,"""Earn 80% Commission Promoting Prompt Engineering for Profit on a Budget!""",E-books,37.00,$37.00,exact,percent,80.00,UNKNOWN,80.00%,29.60,UNKNOWN,UNKNOWN,UNKNOWN,Fitlifesolutions,8/2/26,2026-08-02,22,UNKNOWN,Promote now,YES,NO,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,ai-software,13,
1284,"""Earn 80% Commission Promoting Heart Health Mastery!""",E-books,37.00,$37.00,exact,percent,80.00,UNKNOWN,80.00%,29.60,UNKNOWN,UNKNOWN,UNKNOWN,Fitlifesolutions,8/2/26,2026-08-02,22,UNKNOWN,Promote now,YES,NO,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,other,13,
1285,"""Earn 80% Commission Promoting ChatGPT Cash Machine for Busy People!""",E-books,37.00,$37.00,exact,percent,80.00,UNKNOWN,80.00%,29.60,UNKNOWN,UNKNOWN,UNKNOWN,Fitlifesolutions,8/2/26,2026-08-02,22,UNKNOWN,Promote now,YES,NO,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,ai-software,13,
1286,"""Earn 80% Commission Promoting YouTube Automation Blueprint in 30 Days!""",E-books,37.00,$37.00,exact,percent,80.00,UNKNOWN,80.00%,29.60,UNKNOWN,UNKNOWN,UNKNOWN,Fitlifesolutions,8/2/26,2026-08-02,22,UNKNOWN,Promote now,YES,NO,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,ai-software,13,
1287,"""Earn 80% Commission Promoting Social Media Business Blueprint Mastery Guide!""",E-books,37.00,$37.00,exact,percent,80.00,UNKNOWN,80.00%,29.60,UNKNOWN,UNKNOWN,UNKNOWN,Fitlifesolutions,8/2/26,2026-08-02,22,UNKNOWN,Promote now,YES,NO,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,other,13,
1288,"""Earn 80% Commission Promoting TikTok Money Blueprint!""",E-books,37.00,$37.00,exact,percent,80.00,UNKNOWN,80.00%,29.60,UNKNOWN,UNKNOWN,UNKNOWN,Fitlifesolutions,8/2/26,2026-08-02,22,UNKNOWN,Promote now,YES,NO,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,other,13,
1289,"""Earn 80% Commission Promoting AI Copywriting Business Mastery Guide!""",E-books,37.00,$37.00,exact,percent,80.00,UNKNOWN,80.00%,29.60,UNKNOWN,UNKNOWN,UNKNOWN,Fitlifesolutions,8/2/26,2026-08-02,22,UNKNOWN,Promote now,YES,NO,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,ai-software,13,
1290,"""Earn 80% Commission Promoting YouTube Automation Blueprint Fast!""",E-books,37.00,$37.00,exact,percent,80.00,UNKNOWN,80.00%,29.60,UNKNOWN,UNKNOWN,UNKNOWN,Fitlifesolutions,8/2/26,2026-08-02,22,UNKNOWN,Promote now,YES,NO,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,ai-software,13,
1291,"""Earn 80% Commission Promoting Online Course Empire for Beginners!""",E-books,37.00,$37.00,exact,percent,80.00,UNKNOWN,80.00%,29.60,UNKNOWN,UNKNOWN,UNKNOWN,Fitlifesolutions,8/2/26,2026-08-02,22,UNKNOWN,Promote now,YES,NO,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,survival-preparedness,13,
1292,"""Earn 80% Commission Promoting The Complete Gut Health Reset Without Experience!""",E-books,37.00,$37.00,exact,percent,80.00,UNKNOWN,80.00%,29.60,UNKNOWN,UNKNOWN,UNKNOWN,Fitlifesolutions,8/2/26,2026-08-02,22,UNKNOWN,Promote now,YES,NO,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,health-supplement,13,
1293,"""Earn 80% Commission Promoting The Fasting Edge!""",E-books,37.00,$37.00,exact,percent,80.00,UNKNOWN,80.00%,29.60,UNKNOWN,UNKNOWN,UNKNOWN,Fitlifesolutions,8/2/26,2026-08-02,22,UNKNOWN,Promote now,YES,NO,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,other,13,
1294,"""Earn 80% Commission Promoting The Natural Weight Loss Solution for Busy People!""",E-books,37.00,$37.00,exact,percent,80.00,UNKNOWN,80.00%,29.60,UNKNOWN,UNKNOWN,UNKNOWN,Fitlifesolutions,8/2/26,2026-08-02,22,UNKNOWN,Promote now,YES,NO,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,weight-loss,13,
1295,"""Earn 80% Commission Promoting The Freelancer Fast Track Without Experience!""",E-books,37.00,$37.00,exact,percent,80.00,UNKNOWN,80.00%,29.60,UNKNOWN,UNKNOWN,UNKNOWN,Fitlifesolutions,8/2/26,2026-08-02,22,UNKNOWN,Promote now,YES,NO,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,make-money-online,13,
1296,"""Earn 80% Commission Promoting Stress and Anxiety Freedom in 30 Days!""",E-books,37.00,$37.00,exact,percent,80.00,UNKNOWN,80.00%,29.60,UNKNOWN,UNKNOWN,UNKNOWN,Fitlifesolutions,8/2/26,2026-08-02,22,UNKNOWN,Promote now,YES,NO,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,mental-wellbeing,13,
1297,"""Earn 80% Commission Promoting AI Copywriting Business Without Experience!""",E-books,37.00,$37.00,exact,percent,80.00,UNKNOWN,80.00%,29.60,UNKNOWN,UNKNOWN,UNKNOWN,Fitlifesolutions,8/2/26,2026-08-02,22,UNKNOWN,Promote now,YES,NO,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,ai-software,13,
1298,"""Earn 80% Commission Promoting Affiliate Marketing Mastery Without Experience!""",E-books,37.00,$37.00,exact,percent,80.00,UNKNOWN,80.00%,29.60,UNKNOWN,UNKNOWN,UNKNOWN,Fitlifesolutions,8/2/26,2026-08-02,22,UNKNOWN,Promote now,YES,NO,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,make-money-online,13,
1299,"""Earn 80% Commission Promoting Dropshipping Domination 2026!""",E-books,37.00,$37.00,exact,percent,80.00,UNKNOWN,80.00%,29.60,UNKNOWN,UNKNOWN,UNKNOWN,Fitlifesolutions,8/2/26,2026-08-02,22,UNKNOWN,Promote now,YES,NO,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,make-money-online,13,
1300,"""Earn 80% Commission Promoting The Hormone Balance Blueprint Without Experience!""",E-books,37.00,$37.00,exact,percent,80.00,UNKNOWN,80.00%,29.60,UNKNOWN,UNKNOWN,UNKNOWN,Fitlifesolutions,8/2/26,2026-08-02,22,UNKNOWN,Promote now,YES,NO,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,health-supplement,13,
1301,"""Earn 80% Commission Promoting AI Cashflow Blueprint!""",E-books,37.00,$37.00,exact,percent,80.00,UNKNOWN,80.00%,29.60,UNKNOWN,UNKNOWN,UNKNOWN,Fitlifesolutions,8/2/26,2026-08-02,22,UNKNOWN,Promote now,YES,NO,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,ai-software,14,
1302,"""Earn 80% Commission Promoting YouTube Automation Blueprint After 40!""",E-books,37.00,$37.00,exact,percent,80.00,UNKNOWN,80.00%,29.60,UNKNOWN,UNKNOWN,UNKNOWN,Fitlifesolutions,8/2/26,2026-08-02,22,UNKNOWN,Promote now,YES,NO,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,ai-software,14,
1303,"""Earn 80% Commission Promoting Understanding Hypertension Natural Blood Pressure Management for a...!""",E-books,37.00,$37.00,exact,percent,80.00,UNKNOWN,80.00%,29.60,UNKNOWN,UNKNOWN,UNKNOWN,Fitlifesolutions,8/2/26,2026-08-02,22,UNKNOWN,Promote now,YES,NO,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,other,14,
1304,"""Earn 80% Commission Promoting ChatGPT Cash Machine Without Experience!""",E-books,37.00,$37.00,exact,percent,80.00,UNKNOWN,80.00%,29.60,UNKNOWN,UNKNOWN,UNKNOWN,Fitlifesolutions,8/2/26,2026-08-02,22,UNKNOWN,Promote now,YES,NO,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,ai-software,14,
1305,"""Earn 80% Commission Promoting AI Copywriting Business for Busy People!""",E-books,37.00,$37.00,exact,percent,80.00,UNKNOWN,80.00%,29.60,UNKNOWN,UNKNOWN,UNKNOWN,Fitlifesolutions,8/2/26,2026-08-02,22,UNKNOWN,Promote now,YES,NO,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,ai-software,14,
1306,"""Earn 80% Commission Promoting AI Automation for Profit Without Experience!""",E-books,37.00,$37.00,exact,percent,80.00,UNKNOWN,80.00%,29.60,UNKNOWN,UNKNOWN,UNKNOWN,Fitlifesolutions,8/2/26,2026-08-02,22,UNKNOWN,Promote now,YES,NO,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,ai-software,14,
1307,"""Earn 80% Commission Promoting Prompt Engineering for Profit for Busy People!""",E-books,37.00,$37.00,exact,percent,80.00,UNKNOWN,80.00%,29.60,UNKNOWN,UNKNOWN,UNKNOWN,Fitlifesolutions,8/2/26,2026-08-02,22,UNKNOWN,Promote now,YES,NO,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,ai-software,14,
1308,"""Earn 80% Commission Promoting AI Freelancing Goldmine For Women!""",E-books,37.00,$37.00,exact,percent,80.00,UNKNOWN,80.00%,29.60,UNKNOWN,UNKNOWN,UNKNOWN,Fitlifesolutions,8/2/26,2026-08-02,22,UNKNOWN,Promote now,YES,NO,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,make-money-online,14,
1309,"Chocolate-flavored collagen supplement, CollaGenius",Member area and video courses,75.00,$75.00,exact,percent,35.00,UNKNOWN,35.00%,26.25,UNKNOWN,UNKNOWN,UNKNOWN,tedeu21a77,8/2/26,2026-08-02,22,UNKNOWN,Promote now,YES,NO,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,health-supplement,14,
1310,Claritrix — Weighted Decision Scorecards for B2B Teams | 50%,Software,39.00,Around $39,approximate,percent,50.00,UNKNOWN,50.00%,19.50,UNKNOWN,UNKNOWN,UNKNOWN,claritrix,8/2/26,2026-08-02,22,UNKNOWN,Promote now,YES,YES,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,ai-software,14,PRICE_APPROX
1311,Software Testing Course,Member area and video courses,67.00,$67.00,exact,percent,50.00,UNKNOWN,50.00%,33.50,UNKNOWN,UNKNOWN,UNKNOWN,TopCourseCreator,8/3/26,2026-08-03,21,UNKNOWN,Promote now,YES,YES,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,ai-software,14,
1312,Be an Affiliate Marketer in 90 Days,Member area and video courses,13.99,$13.99,exact,percent,80.00,UNKNOWN,80.00%,11.19,UNKNOWN,UNKNOWN,UNKNOWN,AprilBrumm,8/3/26,2026-08-03,21,UNKNOWN,Promote now,YES,NO,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,make-money-online,14,
1313,Youth Swimmer Nutrition Guide,E-books,19.90,$19.90,exact,percent,50.00,UNKNOWN,50.00%,9.95,UNKNOWN,UNKNOWN,UNKNOWN,PharmaNutrition_glow,8/4/26,2026-08-04,20,UNKNOWN,Promote now,YES,NO,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,other,14,
1314,Launch Your First Online Bible Study,Member area and video courses,14.00,$14.00,exact,percent,70.00,UNKNOWN,70.00%,9.80,UNKNOWN,UNKNOWN,UNKNOWN,BizzBoom,8/4/26,2026-08-04,20,UNKNOWN,Promote now,YES,NO,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,education-courses,14,
1315,Safe your Relationship in 30 days,E-books,31.59,$31.59,exact,percent,50.00,UNKNOWN,50.00%,15.79,UNKNOWN,UNKNOWN,UNKNOWN,mlangbein51cce0,8/4/26,2026-08-04,20,UNKNOWN,Copy promo link,YES,NO,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,dating-relationships,14,
1316,Understanding Artificial Intelligence A Clear Introduction f,E-books,29.52,$29.52,exact,percent,50.00,UNKNOWN,50.00%,14.76,UNKNOWN,UNKNOWN,UNKNOWN,mlangbein51cce0,8/4/26,2026-08-04,20,UNKNOWN,Copy promo link,YES,NO,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,ai-software,14,
1317,Breaking Free from the Hamster Wheel How to Escape the Cycle,E-books,29.52,$29.52,exact,percent,50.00,UNKNOWN,50.00%,14.76,UNKNOWN,UNKNOWN,UNKNOWN,mlangbein51cce0,8/4/26,2026-08-04,20,UNKNOWN,Copy promo link,YES,NO,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,other,14,
1318,The Side Hustle How to Build More Money and Freedom on the S,E-books,31.59,$31.59,exact,percent,50.00,UNKNOWN,50.00%,15.79,UNKNOWN,UNKNOWN,UNKNOWN,mlangbein51cce0,8/4/26,2026-08-04,20,UNKNOWN,Copy promo link,YES,NO,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,make-money-online,14,
1319,"Stop Procrastinating How to Finally Get Moving – Honest, Pra",E-books,31.59,$31.59,exact,percent,50.00,UNKNOWN,50.00%,15.79,UNKNOWN,UNKNOWN,UNKNOWN,mlangbein51cce0,8/4/26,2026-08-04,20,UNKNOWN,Copy promo link,YES,NO,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,other,14,
1320,The Second Bloom – Understanding Menopause and Moving Throug,E-books,31.59,$31.59,exact,percent,50.00,UNKNOWN,50.00%,15.79,UNKNOWN,UNKNOWN,UNKNOWN,mlangbein51cce0,8/4/26,2026-08-04,20,UNKNOWN,Copy promo link,YES,NO,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,health-supplement,14,
1321,Family Caregivers – How to Be There for Others Without Losin,E-books,31.59,$31.59,exact,percent,50.00,UNKNOWN,50.00%,15.79,UNKNOWN,UNKNOWN,UNKNOWN,mlangbein51cce0,8/4/26,2026-08-04,20,UNKNOWN,Copy promo link,YES,NO,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,other,14,
1322,"Understanding, Not Judgment – Navigating Adult Life With ADH",E-books,31.59,$31.59,exact,percent,50.00,UNKNOWN,50.00%,15.79,UNKNOWN,UNKNOWN,UNKNOWN,mlangbein51cce0,8/4/26,2026-08-04,20,UNKNOWN,Copy promo link,YES,NO,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,other,14,
1323,Calm Through the Storm – A Comforting Guide Through Anxiety,E-books,31.59,$31.59,exact,percent,50.00,UNKNOWN,50.00%,15.79,UNKNOWN,UNKNOWN,UNKNOWN,mlangbein51cce0,8/4/26,2026-08-04,20,UNKNOWN,Copy promo link,YES,NO,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,mental-wellbeing,14,
1324,Job Burnout – Your Way Out,E-books,31.59,$31.59,exact,percent,50.00,UNKNOWN,50.00%,15.79,UNKNOWN,UNKNOWN,UNKNOWN,mlangbein51cce0,8/4/26,2026-08-04,20,UNKNOWN,Copy promo link,YES,NO,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,other,14,
1325,Financial Studies,Member area and video courses,13.00,$13.00,exact,percent,35.00,UNKNOWN,35.00%,4.55,UNKNOWN,UNKNOWN,UNKNOWN,tornikeinjgiaaa87,8/5/26,2026-08-05,19,UNKNOWN,Promote now,YES,NO,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,education-courses,14,
1326,Oil Bundle,Member area and video courses,37.00,$37.00,exact,percent,35.00,UNKNOWN,35.00%,12.95,UNKNOWN,UNKNOWN,UNKNOWN,tornikeinjgiaaa87,8/6/26,2026-08-06,18,UNKNOWN,Promote now,YES,NO,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,education-courses,14,
1327,The High-Protein Fat Loss Cookbook,E-books,37.00,$37.00,exact,percent,50.00,UNKNOWN,50.00%,18.50,UNKNOWN,UNKNOWN,UNKNOWN,PharmaNutrition_glow,8/6/26,2026-08-06,18,UNKNOWN,Promote now,YES,NO,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,other,14,
1328,Testing Only,Book (printed),37.00,$37.00,exact,percent,10.00,UNKNOWN,10.00%,3.70,UNKNOWN,UNKNOWN,UNKNOWN,team24-tho,8/6/26,2026-08-06,18,UNKNOWN,Promote now,YES,NO,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,other,14,
1329,AI4ALL.tools – 49+ AI-Tools for Marketing and Business,Member area and video courses,97.32,$97.32,exact,percent,50.00,UNKNOWN,50.00%,48.67,UNKNOWN,UNKNOWN,UNKNOWN,janusmarketing,8/7/26,2026-08-07,17,UNKNOWN,Promote now,YES,YES,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,ai-software,14,
1330,MASTERCLASS MASTERY,Member area and video courses,47.00,$47.00,exact,percent,50.00,UNKNOWN,50.00%,23.50,UNKNOWN,UNKNOWN,UNKNOWN,TopCourseCreator,8/7/26,2026-08-07,17,UNKNOWN,Promote now,YES,YES,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,education-courses,14,
1331,Navigating the storms within.,E-books,15.00,$15.00,exact,percent,40.00,UNKNOWN,40.00%,6.00,UNKNOWN,UNKNOWN,UNKNOWN,Beth001,8/7/26,2026-08-07,17,UNKNOWN,Promote now,YES,NO,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,other,14,
1332,Automotive and Motorsport Gear Engineering – Volumе 1,E-books,46.80,$46.80,exact,percent,50.00,UNKNOWN,50.00%,23.40,UNKNOWN,UNKNOWN,UNKNOWN,krisig02156e2b,8/8/26,2026-08-08,16,UNKNOWN,Promote now,YES,NO,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,other,14,
1333,30 Day Keto Revolution 50 Percent Commission,E-books,37.00,$37.00,exact,percent,50.00,UNKNOWN,50.00%,18.50,UNKNOWN,UNKNOWN,UNKNOWN,Khumee,8/8/26,2026-08-08,16,UNKNOWN,Promote now,YES,NO,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,weight-loss,14,
1334,Journeyman lineman,Member area and video courses,97.00,$97.00,exact,percent,35.00,UNKNOWN,35.00%,33.95,UNKNOWN,UNKNOWN,UNKNOWN,curtislow650,8/8/26,2026-08-08,16,UNKNOWN,Promote now,YES,NO,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,education-courses,14,
1335,green fuzzy chairs,Member area and video courses,37.00,$37.00,exact,percent,35.00,UNKNOWN,35.00%,12.95,UNKNOWN,UNKNOWN,UNKNOWN,RachelMiller,8/10/26,2026-08-10,14,UNKNOWN,Promote now,YES,NO,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,beauty-skincare,14,
1336,"10 Guides in 1 Bundle: 270€ Value, Now for 47€",E-books,54.99,$54.99,exact,percent,50.00,UNKNOWN,50.00%,27.49,UNKNOWN,UNKNOWN,UNKNOWN,mlangbein51cce0,8/10/26,2026-08-10,14,UNKNOWN,Promote now,YES,NO,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,other,14,
1337,"30 Guides, 3 Languages, 1 Price: 247€ Instead of 810€",E-books,288.97,$288.97,exact,percent,50.00,UNKNOWN,50.00%,144.48,UNKNOWN,UNKNOWN,UNKNOWN,mlangbein51cce0,8/10/26,2026-08-10,14,UNKNOWN,Promote now,YES,NO,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,education-courses,14,
1338,Automotive and Motorsport Gear Engineering – Volumе 2,E-books,52.65,$52.65,exact,percent,50.00,UNKNOWN,50.00%,26.32,UNKNOWN,UNKNOWN,UNKNOWN,krisig02156e2b,8/10/26,2026-08-10,14,UNKNOWN,Promote now,YES,NO,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,other,14,
1339,The Food Detective Starter Kit,Member area and video courses,13.00,$13.00,exact,percent,35.00,UNKNOWN,35.00%,4.55,UNKNOWN,UNKNOWN,UNKNOWN,bedmontson442fbd8,8/10/26,2026-08-10,14,UNKNOWN,Promote now,YES,NO,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,education-courses,14,
1340,List Building Toolkit,Member area and video courses,13.00,$13.00,exact,percent,50.00,UNKNOWN,50.00%,6.50,UNKNOWN,UNKNOWN,UNKNOWN,nimollc,8/10/26,2026-08-10,14,UNKNOWN,Promote now,YES,NO,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,education-courses,14,
1341,"40% Commission | Aurevia Cash Flow Cloud (€1,490)",Software,1743.15,"$1,743.15",exact,percent,40.00,UNKNOWN,40.00%,697.26,UNKNOWN,UNKNOWN,UNKNOWN,aureviamarket,8/12/26,2026-08-12,12,UNKNOWN,UNKNOWN,YES,YES,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,ai-software,14,NO_PROMO_STATUS
1342,Mediterranean Diet for Beginners - 7 Day Meal Plan,E-books,43.29,$43.29,exact,percent,30.00,UNKNOWN,30.00%,12.99,UNKNOWN,UNKNOWN,UNKNOWN,NickiWieland,8/12/26,2026-08-12,12,UNKNOWN,Promote now,YES,YES,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,weight-loss,14,
1343,Delight by Design: Turn Users Into Loyal Fans,Seminar for business customers,43.29,$43.29,exact,percent,30.00,UNKNOWN,30.00%,12.99,UNKNOWN,UNKNOWN,UNKNOWN,team24-monicamelanio,8/12/26,2026-08-12,12,UNKNOWN,Promote now,YES,NO,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,other,14,
1344,MTB Coaching for Beginners – Master Mountain Biking Skills,In-person service,116.99,$116.99,exact,percent,30.00,UNKNOWN,30.00%,35.10,UNKNOWN,UNKNOWN,UNKNOWN,team24-monicamelanio,8/12/26,2026-08-12,12,UNKNOWN,Promote now,YES,NO,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,other,14,
1345,15 Minute Healthy Meals,E-books,27.96,$27.96,exact,percent,50.00,UNKNOWN,50.00%,13.98,UNKNOWN,UNKNOWN,UNKNOWN,krisig02156e2b,8/12/26,2026-08-12,12,UNKNOWN,Promote now,YES,NO,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,other,14,
1346,"Eat Big, Stay Lean",E-books,31.47,$31.47,exact,percent,50.00,UNKNOWN,50.00%,15.74,UNKNOWN,UNKNOWN,UNKNOWN,krisig02156e2b,8/12/26,2026-08-12,12,UNKNOWN,Promote now,YES,NO,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,weight-loss,14,
1347,Eat Smart Not Less,E-books,29.13,$29.13,exact,percent,50.00,UNKNOWN,50.00%,14.57,UNKNOWN,UNKNOWN,UNKNOWN,krisig02156e2b,8/12/26,2026-08-12,12,UNKNOWN,Promote now,YES,NO,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,other,14,
1348,Feed The Whole Family Right!,E-books,29.13,$29.13,exact,percent,50.00,UNKNOWN,50.00%,14.57,UNKNOWN,UNKNOWN,UNKNOWN,krisig02156e2b,8/12/26,2026-08-12,12,UNKNOWN,Promote now,YES,NO,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,other,14,
1349,Junk To Fresh: Swap It!,E-books,30.30,$30.30,exact,percent,50.00,UNKNOWN,50.00%,15.15,UNKNOWN,UNKNOWN,UNKNOWN,krisig02156e2b,8/12/26,2026-08-12,12,UNKNOWN,Promote now,YES,NO,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,other,14,
